"","location","YEAR","longitude","latitude","SSYR","location_name","wt_project_full_nm","site","quadrant","Type_","Status","LandCover_NonVeg_v1.150m","LandCover_Veg_v1.150m","LandCover_VegNonTreed_v1.150m","LandCover_VegTreed_v1.150m","Species_Abie_Ama_v1.150m","Species_Abie_Bal_v1.150m","Species_Abie_Las_v1.150m","Species_Abie_Spp_v1.150m","Species_Acer_Mac_v1.150m","Species_Acer_Neg_v1.150m","Species_Acer_Pen_v1.150m","Species_Acer_Rub_v1.150m","Species_Acer_Sac_v1.150m","Species_Acer_Sah_v1.150m","Species_Acer_Spi_v1.150m","Species_Acer_Spp_v1.150m","Species_Alnu_Rub_v1.150m","Species_Alnu_Spp_v1.150m","Species_Arbu_Men_v1.150m","Species_Betu_All_v1.150m","Species_Betu_Pap_v1.150m","Species_Betu_Pop_v1.150m","Species_Betu_Spp_v1.150m","Species_Carp_Car_v1.150m","Species_Cary_Cor_v1.150m","Species_Cham_Noo_v1.150m","Species_Fagu_Gra_v1.150m","Species_Frax_Ame_v1.150m","Species_Frax_Nig_v1.150m","Species_Frax_Pen_v1.150m","Species_Genc_Spp_v1.150m","Species_Genh_Spp_v1.150m","Species_Jugl_Cin_v1.150m","Species_Jugl_Nig_v1.150m","Species_Juni_Vir_v1.150m","Species_Lari_Lar_v1.150m","Species_Lari_Lya_v1.150m","Species_Lari_Occ_v1.150m","Species_Lari_Spp_v1.150m","Species_Malu_Spp_v1.150m","Species_Ostr_Vir_v1.150m","Species_Pice_Abi_v1.150m","Species_Pice_Eng_v1.150m","Species_Pice_Gla_v1.150m","Species_Pice_Mar_v1.150m","Species_Pice_Rub_v1.150m","Species_Pice_Sit_v1.150m","Species_Pice_Spp_v1.150m","Species_Pinu_Alb_v1.150m","Species_Pinu_Ban_v1.150m","Species_Pinu_Con_v1.150m","Species_Pinu_Mon_v1.150m","Species_Pinu_Pon_v1.150m","Species_Pinu_Res_v1.150m","Species_Pinu_Spp_v1.150m","Species_Pinu_Str_v1.150m","Species_Pinu_Syl_v1.150m","Species_Popu_Bal_v1.150m","Species_Popu_Gra_v1.150m","Species_Popu_Spp_v1.150m","Species_Popu_Tre_v1.150m","Species_Popu_Tri_v1.150m","Species_Prun_Pen_v1.150m","Species_Prun_Ser_v1.150m","Species_Pseu_Men_v1.150m","Species_Quer_Alb_v1.150m","Species_Quer_Mac_v1.150m","Species_Quer_Rub_v1.150m","Species_Quer_Spp_v1.150m","Species_Sali_Spp_v1.150m","Species_Sorb_Ame_v1.150m","Species_Thuj_Occ_v1.150m","Species_Thuj_Pli_v1.150m","Species_Tili_Ame_v1.150m","Species_Tsug_Can_v1.150m","Species_Tsug_Het_v1.150m","Species_Tsug_Mer_v1.150m","Species_Tsug_Spp_v1.150m","Species_Ulmu_Ame_v1.150m","SpeciesGroups_Broadleaf_Spp_v1.150m","SpeciesGroups_Needleleaf_Spp_v1.150m","SpeciesGroups_Unknown_Spp_v1.150m","Structure_Biomass_Branch_v1.150m","Structure_Biomass_Foliage_v1.150m","Structure_Biomass_StemBark_v1.150m","Structure_Biomass_StemWood_v1.150m","Structure_Biomass_TotalDead_v1.150m","Structure_Biomass_TotalLiveAboveGround_v1.150m","Structure_Stand_Age_v1.150m","Structure_Stand_CrownClosure_v1.150m","Structure_Stand_Height_v1.150m","Structure_Volume_Merch_v1.150m","Structure_Volume_Total_v1.150m","LandCover_NonVeg_v1.565m","LandCover_Veg_v1.565m","LandCover_VegNonTreed_v1.565m","LandCover_VegTreed_v1.565m","Species_Abie_Ama_v1.565m","Species_Abie_Bal_v1.565m","Species_Abie_Las_v1.565m","Species_Abie_Spp_v1.565m","Species_Acer_Mac_v1.565m","Species_Acer_Neg_v1.565m","Species_Acer_Pen_v1.565m","Species_Acer_Rub_v1.565m","Species_Acer_Sac_v1.565m","Species_Acer_Sah_v1.565m","Species_Acer_Spi_v1.565m","Species_Acer_Spp_v1.565m","Species_Alnu_Rub_v1.565m","Species_Alnu_Spp_v1.565m","Species_Arbu_Men_v1.565m","Species_Betu_All_v1.565m","Species_Betu_Pap_v1.565m","Species_Betu_Pop_v1.565m","Species_Betu_Spp_v1.565m","Species_Carp_Car_v1.565m","Species_Cary_Cor_v1.565m","Species_Cham_Noo_v1.565m","Species_Fagu_Gra_v1.565m","Species_Frax_Ame_v1.565m","Species_Frax_Nig_v1.565m","Species_Frax_Pen_v1.565m","Species_Genc_Spp_v1.565m","Species_Genh_Spp_v1.565m","Species_Jugl_Cin_v1.565m","Species_Jugl_Nig_v1.565m","Species_Juni_Vir_v1.565m","Species_Lari_Lar_v1.565m","Species_Lari_Lya_v1.565m","Species_Lari_Occ_v1.565m","Species_Lari_Spp_v1.565m","Species_Malu_Spp_v1.565m","Species_Ostr_Vir_v1.565m","Species_Pice_Abi_v1.565m","Species_Pice_Eng_v1.565m","Species_Pice_Gla_v1.565m","Species_Pice_Mar_v1.565m","Species_Pice_Rub_v1.565m","Species_Pice_Sit_v1.565m","Species_Pice_Spp_v1.565m","Species_Pinu_Alb_v1.565m","Species_Pinu_Ban_v1.565m","Species_Pinu_Con_v1.565m","Species_Pinu_Mon_v1.565m","Species_Pinu_Pon_v1.565m","Species_Pinu_Res_v1.565m","Species_Pinu_Spp_v1.565m","Species_Pinu_Str_v1.565m","Species_Pinu_Syl_v1.565m","Species_Popu_Bal_v1.565m","Species_Popu_Gra_v1.565m","Species_Popu_Spp_v1.565m","Species_Popu_Tre_v1.565m","Species_Popu_Tri_v1.565m","Species_Prun_Pen_v1.565m","Species_Prun_Ser_v1.565m","Species_Pseu_Men_v1.565m","Species_Quer_Alb_v1.565m","Species_Quer_Mac_v1.565m","Species_Quer_Rub_v1.565m","Species_Quer_Spp_v1.565m","Species_Sali_Spp_v1.565m","Species_Sorb_Ame_v1.565m","Species_Thuj_Occ_v1.565m","Species_Thuj_Pli_v1.565m","Species_Tili_Ame_v1.565m","Species_Tsug_Can_v1.565m","Species_Tsug_Het_v1.565m","Species_Tsug_Mer_v1.565m","Species_Tsug_Spp_v1.565m","Species_Ulmu_Ame_v1.565m","SpeciesGroups_Broadleaf_Spp_v1.565m","SpeciesGroups_Needleleaf_Spp_v1.565m","SpeciesGroups_Unknown_Spp_v1.565m","Structure_Biomass_Branch_v1.565m","Structure_Biomass_Foliage_v1.565m","Structure_Biomass_StemBark_v1.565m","Structure_Biomass_StemWood_v1.565m","Structure_Biomass_TotalDead_v1.565m","Structure_Biomass_TotalLiveAboveGround_v1.565m","Structure_Stand_Age_v1.565m","Structure_Stand_CrownClosure_v1.565m","Structure_Stand_Height_v1.565m","Structure_Volume_Merch_v1.565m","Structure_Volume_Total_v1.565m"
"2460","724-SW",2017,-113.352173,55.564034,"724-SW-2017","724-SW","Ecosystem Health 2017",724,"SW","Terrestrial","Controlled",25,75,67.6666641235352,7.33333349227905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.4599990844727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.61666679382324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.61666679382324,26.4599990844727,66.9233322143555,1.51333332061768,0.939999997615814,1.3933333158493,8.5233325958252,1.39666664600372,12.3633337020874,20.8400001525879,4.40000009536743,7.94000005722046,14.4466667175293,18.8466663360596,7.84444451332092,92.1555552164714,72.044443766276,20.1111109733582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.48688871065776,9.11111106872559,0,0,0,0,11.754666519165,0,0,0,0,0,0,0,0.717333300908407,0,0,3.90711105192701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.62444446409742,26.3526657104492,69.0228886922201,1.09066664973895,0.932666683197022,1.03422221342723,6.10933324495951,4.43199995358785,9.16044452985128,16.8171112060547,7.81599998474121,3.8184444586436,5.51688883304596,10.6728887557983
"2461","725-NE",2018,-113.069962,55.517902,"725-NE-2018","725-NE","Ecosystem Health 2018",725,"NE","Terrestrial","Controlled",0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0499999970197678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8800001144409,7.79333305358887,0,0,0,0,1.20999991893768,0,0,0,0,0,0,0,10.0366668701172,0,0,69.033332824707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.1199951171875,20.8833332061768,0,8.25,3.02999997138977,13.9633331298828,58.439998626709,9.756667137146,83.6833343505859,76.0866622924805,66.9499969482422,19.4233341217041,89.5500030517578,142.986663818359,0,100,0.437500005587935,99.5625,0,2.99000000953674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.675208334461786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175000000745058,0,0,0,0,0,0,0,33.867291867733,5.81625000853091,0,0,0,0,0.229374984744936,0.483749993145466,0,0,0,0,0,0,5.87833330780268,0,0,50.0247923135757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.5783324241638,43.4041676521301,0.020208333269693,11.3743751645088,5.16833338141441,14.9627085328102,73.7958312034607,12.6560417413712,105.300833702087,95.8127074241638,72.0931239128113,22.081458568573,132.924585819244,187.229791641235
"2462","726-NE",2018,-112.846214,55.485153,"726-NE-2018","726-NE","Ecosystem Health 2018",726,"NE","Terrestrial","Controlled",2,98,10.6666669845581,87.3333358764648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7466659545898,0,0,0,0,0,0,0,0,27.3199996948242,0,0,0,0,19.2933330535889,3.16333317756653,0,0,0,17.7766666412354,0,0,0,0,0,11.756667137146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.756667137146,87.3000030517578,0.943333327770233,3.15333318710327,2.84333324432373,3.86333322525024,23.1866664886475,12.3400001525879,33.0499992370605,65.5733337402344,41.743335723877,11.1800003051758,20.6033325195312,53.1100006103516,2.26666669050852,97.733332824707,18.1777778108915,79.5555569966634,0,1.04066667954127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141111103693644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7395556381593,0,0,0,0,0,0,0,14.4084441661835,34.7428888956706,0,0,0,0,11.6475555670292,0.210888878504435,0,0,0,1.18511110941569,0,0,0,0,0.796444447835286,15.5355557759603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4731110890706,76.9751116434733,6.55266689856847,4.63755551973979,3.72844443321228,4.7455554485321,26.8159999847412,8.8604444026947,39.9275557200114,84.3399993896484,39.4275557200114,14.4493335088094,37.1322221755981,68.9553337097168
"2463","727-NE",2018,-112.50106,55.443119,"727-NE-2018","727-NE","Ecosystem Health 2018",727,"NE","Terrestrial","Controlled",0,100,6,94,0,0.893333375453949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220000013709068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.5499992370605,25.8999996185303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0066661834717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.2266674041748,76.3433303833008,0.433333337306976,9.91666698455811,6.38333368301392,10.3766670227051,56.8233337402344,15.9033327102661,83.5,88.053337097168,56.9833335876465,19.6966667175293,98.163330078125,152.136672973633,0,100,6.49019607025034,93.5098037719727,0,0.44431374353521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122549024574897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.95156863025006,0,0,0,0,0,0,0,31.0696077346802,24.4607841547798,0,0,0,0,4.77490210533142,0.0466666677418877,0,0,0,0,0,0,0.990196066744187,0,0,34.7882350472843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.9009804445155,62.7478427886963,1.3529411670478,8.47372566952425,4.92705892114078,10.2017648500555,51.9282352223116,13.3964705747717,75.530979717479,82.3168640136719,54.8492169099696,18.2441178490134,86.5154893538531,135.858629563276
"2464","727-SW",2018,-112.50106,55.443119,"727-SW-2018","727-SW","Ecosystem Health 2018",727,"SW","Terrestrial","Controlled",8,92,7,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.8699989318848,0,0,0,0,0,0,0,12.966667175293,20.216667175293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3166675567627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3166675567627,82.0533294677734,0.629999995231628,4.65666675567627,2.35666656494141,4.84333324432373,26.1100006103516,11.4833335876465,37.9700012207031,93.5199966430664,29.7466678619385,11.3733329772949,44.5299987792969,67.3666687011719,1.88888889948527,98.111110941569,11.3111112236977,86.8,0,0.146222225824992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61266668637594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8382223467032,0,0,0,0,0,0,0,14.5728889783223,26.0871113777161,0,0,0,0,5.3724445660909,0,0,0,0,0,0,0,1.05044445594152,0,0,34.0260001182556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.6891108194987,58.0168889363607,3.2931111941735,6.40999999046326,3.81977775891622,8.10399982134501,40.2846670150757,10.8093334197998,58.6186668395996,86.1435546875,42.3180004119873,15.6617778778076,62.0675548553467,100.45711034139
"2465","728-NE",2016,-112.146545,55.374164,"728-NE-2016","728-NE","Ecosystem Health 2016",728,"NE","Terrestrial","Controlled",0,100,21,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.993333339691162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.73000001907349,0,0,0,0,0,0,0,31.2700004577637,20.5100002288818,0,0,0,0,0,0,0,0,0,0,0,0,4.66666650772095,0,0,35.0566673278809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.716667175293,54.5100021362305,4.76999998092651,5.20000028610229,2.89000010490417,7.36333322525024,35.0433349609375,14.2466669082642,50.4966659545898,86.7600021362305,30.6399993896484,19.843334197998,49.7466659545898,81.5133285522461,0.518518527348836,99.4814813401964,17.5000002119276,81.981481552124,0,0.331481483247545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16759263144599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.360370359694,0,0,0,0,0,0,0,10.235370516777,26.8179631763034,0,0,0,0,11.8294445011351,0,0,0,0,0,0,0,1.03814812004566,0,0,32.3275924788581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.5333333015442,59.5746307373047,5.89185190697511,4.16851854986615,2.71166670322418,5.36833329333199,26.1912960741255,12.5822222365273,38.4396287600199,70.4490745332506,41.3877778583103,13.0474075211419,31.844629312555,61.7112956576877
"2466","728-NW",2016,-112.146545,55.374164,"728-NW-2016","728-NW","Ecosystem Health 2016",728,"NW","Terrestrial","Controlled",1,99,22.3333339691162,76.6666641235352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.586666703224182,0,0,0,0,0,0,0,13.7599992752075,52.7799987792969,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,15.7766666412354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7766666412354,79.1266708374023,5.10000038146973,2.82999992370605,2.21666669845581,3.10666656494141,16.3666667938232,9.14666652679443,24.5166664123535,72.2433319091797,34.5533332824707,11.789999961853,21.7999992370605,39.9033355712891,0.686274500454173,99.3137251910041,20.9215689266429,78.3921562643612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778431384002461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.04745094313779,0,0,0,0,0,0,0,8.74666664179634,34.4178438186646,0,0,0,0,20.915882320965,0,0,0,0,0,0,0,0.686470573439318,0,0,21.1654899260577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9298037921681,72.1278439690085,5.9417647894691,3.07627452121061,2.34960785683464,3.75098044030807,19.3643135743983,16.3929410962497,28.540784330929,64.4080394296085,34.2811762865852,11.402745106641,22.4762745745042,45.4498032962575
"2467","728-SE",2016,-112.146545,55.374164,"728-SE-2016","728-SE","Ecosystem Health 2016",728,"SE","Terrestrial","Controlled",0,100,5.33333349227905,94.6666641235352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.43000030517578,0,0,0,0,0,0,0,0,46.6700019836426,0,0,0,0,41.0099983215332,0,0,0,0,0,0,0,0,0,0,3.24333333969116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.24333333969116,96.1100006103516,0.646666705608368,2.31666660308838,2.47000002861023,2.25,13.2333335876465,23.7466659545898,20.2633323669434,56.6166648864746,44.593334197998,8.85666656494141,5.59999990463257,28.6800003051758,5.75,94.2499995231628,17.6875000745058,76.5624992847443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0620833337306976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.85520852333866,0,0,0,0,0,0,0,8.98729163408279,33.6181253790855,0,0,0,0,20.3247914761305,0,0,0,0,0,0,0,1.39895831048489,0,0,22.233958542347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.6950001716614,70.7854177951813,5.51937506441027,3.34687499701977,2.65333333611488,3.94604166597128,20.3464582562447,12.1197915524244,30.290207862854,69.4393751621246,36.9587498903275,12.442500025034,22.3754162788391,49.0858334302902
"2468","728-SW",2016,-112.146545,55.374164,"728-SW-2016","728-SW","Ecosystem Health 2016",728,"SW","Terrestrial","Controlled",0,100,38.6666679382324,61.3333320617676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.68666648864746,11.9533338546753,0,0,0,0,35.9233322143555,0,0,0,0,0,0,0,0,0,0,38.8933334350586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.8933334350586,56.5633316040039,4.53999996185303,3.49000000953674,2.06333327293396,4.81333351135254,26.3599987030029,18.236665725708,36.7266693115234,57.8299980163574,27.5066661834717,15.7266664505005,36.4700012207031,62.4133338928223,1.06666666666667,98.933332824707,18.1333336512248,80.7999989827474,0,0.146222225824992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0662222226460775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.71844446572165,0,0,0,0,0,0,0,9.99511111577352,31.5144451141357,0,0,0,0,26.6737774372101,0.0393333315849304,0,0,0,0,0,0,0.348888890445232,0,0.00511111120382945,22.2042219638824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.6244441827138,74.0873341878255,3.28844445546468,4.18533331553141,3.00911113421122,4.94022224744161,27.2935550689697,14.9297774473826,39.4264446258545,73.1806663513184,39.7504442850749,13.9551110903422,37.9459996541341,67.5564445495606
"2469","729-NE",2016,-111.827736,55.386623,"729-NE-2016","729-NE","Ecosystem Health 2016",729,"NE","Terrestrial","Controlled",15.6666669845581,84.3333358764648,21.6666660308838,62.6666679382324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.79333329200745,0,0,0,0,0,0,0,0,41.4866676330566,0,0,0,0,17.0633335113525,0,0,0,0,0,0,0,0,0,0,33.0233345031738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.0233345031738,61.343334197998,5.6366662979126,1.98333334922791,1.20666670799255,3.26666665077209,13.8833332061768,8.38000011444092,20.343334197998,42.9199981689453,31.3133335113525,9.34333324432373,14.3400001525879,31.6866664886475,7.91111107667287,92.0888900756836,31.8888886769613,60.2000005086263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.79800002574921,0,0,0,0,0,0,0,3.34222220381101,39.5237773259481,0,0,0,0,9.72444432616855,0,0,0,0,0,0,0,0.786222187678019,0,0.796444447835286,24.9615558664004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.5442222634951,61.3884452819824,12.0679999430974,2.08133336702983,1.71488886276881,2.57399996916453,11.8873332977295,11.0928887526194,18.2595556894938,57.4504442850749,28.4206671396891,9.3371111869812,10.5393330852191,29.2731109619141
"2470","729-NW",2016,-111.827736,55.386623,"729-NW-2016","729-NW","Ecosystem Health 2016",729,"NW","Terrestrial","Controlled",2.33333325386047,97.6666641235352,40,57.6666679382324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.4400024414062,0,0,0,0,45.8800010681152,0,0,0,0,0,0,0,0,0,0,2.87999987602234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.87999987602234,87.3199996948242,9.80000019073486,2.27999997138977,2.62333345413208,2.24333333969116,12.8400001525879,8.1133337020874,19.9866676330566,57.7299995422363,22.5133323669434,8.61999988555908,4.80999994277954,30.7700004577637,5.97916661947966,94.0208339691162,29.9374998807907,64.0833339691162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.71958328783512,0,0,0,0,0,0,0,3.28124999068677,45.0302085876465,0,0,0,0,13.2183332892164,0,0,0,0,0,0,0,0,0,0.746666669845581,22.1770836301148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9237502999604,68.2493755817413,8.82833328098059,2.26645836234093,1.95145833492279,2.72604159265757,12.9879166483879,8.57729162275791,19.9318749308586,61.917708158493,32.0252079963684,9.81145843863487,12.2866664193571,34.0341665744781
"2471","729-SE",2016,-111.827736,55.386623,"729-SE-2016","729-SE","Ecosystem Health 2016",729,"SE","Terrestrial","Controlled",9.33333301544189,90.6666641235352,25.6666660308838,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0633354187012,0,0,0,0,41.5299987792969,0,0,0,0,0,0,0,0,0,0,1.99000000953674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99000000953674,91.5933303833008,6.41999959945679,1.55666673183441,1.86333334445953,1.40666663646698,7.97666645050049,16.4833335876465,12.8033332824707,37.466667175293,22.7266654968262,4.75,2.48666667938232,18.2266654968262,8.99999984572916,91,30.7450977213242,60.2549016615924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.38784314188011,0,0,0,0,0,0,0,4.91725489672493,41.7778433631448,0,0,0,0,22.7807840178995,0,0,0,0,0,0,0,0.473333302666159,0,0,13.7494117442299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2227452151916,74.8637257744284,10.9137254041784,2.04215686461505,1.95313725751989,2.24352936884936,11.2270587472355,11.3690196766573,17.4672551435583,55.2521562015309,23.9741179522346,8.25960776385139,7.76999968640945,27.0235293893253
"2472","729-SW",2016,-111.827736,55.386623,"729-SW-2016","729-SW","Ecosystem Health 2016",729,"SW","Terrestrial","Controlled",18.1666660308838,81.8333320617676,24.5,57.3333339691162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.730000019073486,0,0,0,0,0,0,0,15.51833319664,34.6966667175293,0,0,0,0,22.9400000572205,0,0,0,0,0,0,0,0,0,0,20.6566671133041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.6566671133041,73.8850002288818,5.45833325386047,3.06166672706604,2.77833336591721,3.51833319664001,17.6400003433228,7.79333329200745,26.9983339309692,69.9533309936523,25.9450006484985,12.0299997329712,16.0666656494141,43.2066669464111,5.18749992549419,94.8125,35.5833332538605,59.2291667461395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.99999997764826,0,0,0,0,0,0,0,3.02458336018026,39.3339581489563,0,0,0,0,20.5502081215382,0,0,0,0,0,0,0,0,0,0,17.2075001634657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2075001634657,70.9087507724762,11.8837500214577,2.46958333998919,2.3962500244379,2.72499994188547,13.6220834255219,8.95854160189629,21.2137501239777,60.246458530426,26.7714585065842,9.24958339333534,10.3006246946752,32.3399994373322
"2473","730-NE",2016,-111.49716,55.308971,"730-NE-2016","730-NE","Ecosystem Health 2016",730,"NE","Terrestrial","Controlled",22.6666660308838,77.3333358764648,26.3333339691162,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2733335494995,0,0,0,0,0,3.59333324432373,0,0,0,0,0,0,0,4.32000017166138,0,0,75.9966659545898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.3166656494141,17.8666667938232,1.81666672229767,4.73666667938232,1.75666666030884,8.35666656494141,35.2366676330566,5.75,50.0866661071777,75.9866638183594,32.4433326721191,19.546667098999,49.2066688537598,81.8533325195312,35.8518520659871,64.1481481393178,22.5000000364251,41.6481486558914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14277777241336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.51666664414936,0,0,0,0,0,0,0,7.20750002066294,18.9828703966406,0,0,0,0,9.72203685674402,0,0,0,0,0,0,0,0.96518521838718,0,0,29.9621298379368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.0700927641657,39.4290736781226,23.9453698686428,2.44870371971693,1.65259258511166,3.3596296025854,15.8738889983959,5.4709259611037,23.33425920705,51.1703694661458,23.1196293632189,9.6057407591078,21.4727781481213,39.2012965811623
"2474","730-NW",2016,-111.49716,55.308971,"730-NW-2016","730-NW","Ecosystem Health 2016",730,"NW","Terrestrial","Controlled",34,66,21.6666660308838,44.3333320617676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.993333339691162,0,0,0,0,0,0,0,14.2733335494995,9.65000057220459,0,0,0,0,19.4033336639404,0,0,0,0,0,0,0,4.32000017166138,0,0,47.1366653442383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.4566650390625,44.3199996948242,4.22666645050049,3.6100001335144,1.50666666030884,5.58333301544189,25.0699996948242,9.47333335876465,35.7700004577637,69.913330078125,26.0766658782959,16.406665802002,36.6266670227051,58.6066665649414,20.0980391362134,79.9019607095157,24.2156862371108,55.6862743041095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262941162375843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.600980465903,0,0,0,0,0,0,0,16.2654901462443,12.8131373910343,0,0,0,0,7.0156863156487,0,0,0,0,0,0,0,2.26666670687058,0,0,39.6617644814884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.191372534808,39.6952934826122,18.1135294647778,5.44549025507534,2.82843139417031,7.4398038983345,36.1305885314941,7.29098038988955,51.8437261300928,67.3037250743193,33.4088239249061,14.6319608407862,59.7074513154871,88.9239222302156
